,encode,ign_len,rep_time,data_block_delta,similarity,data_block_len,top_rep_density,top_rep_variance,top_rep_overlap,label
1179,11000000,2,472,0,1,1,3,0,470,0
1180,11000010,2,472,0,1,1,3,0,470,0
1181,101001000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1182,101001001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1183,101001011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1184,101001010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1185,101010000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1186,101010010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1187,101010001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1188,101010011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1189,101011000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1190,101011001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1191,101011010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1192,101011011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1193,101000000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1194,101000010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1195,101000001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1196,101000011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1197,101101000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1198,101101001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1199,101101010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1200,101101011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1201,101110000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1202,101110001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1203,101110010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1204,101110011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1205,101111000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1206,101111001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1207,101100001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1208,101111010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1209,101100000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1210,101100011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1211,101111011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1212,101100010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1213,110001001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1214,110001000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1215,110001010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1216,110001011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1217,110010000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1218,110010001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1219,110010011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1220,110010010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1221,110011001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1222,110011010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1223,110011000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1224,110011011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1225,110000001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1226,110000000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1227,110000011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1228,110000010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1229,110101000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1230,110101010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1231,110101001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1232,110101011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1233,110110000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1234,110110010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1235,110110001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1236,110110011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1237,110100001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1238,110100010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1239,110100011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1240,110100000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1241,110111000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1242,110111001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1243,110111010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1244,110111011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1245,111001001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1246,111001000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1247,111001010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1248,111001011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1249,111010001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1250,111010010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1251,111010000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1252,111010011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1253,111011000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1254,111011001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1255,111000000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1256,111011010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1257,111000001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1258,111000010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1259,111011011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1260,111000011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1261,111101001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1262,111101000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1263,111101010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1264,111101011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1265,111110000,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1266,111110001,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1267,111110010,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1268,111110011,2,120,9,0.346153846,1.151260504,2.605839416,0.158310284,114,0
1269,111111001,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1270,111111000,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1271,111100000,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1272,111100010,2,171,26,0.175863115,1.152941176,2.602040816,0.023115815,168,0
1273,111111010,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1274,111100001,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1275,111111011,2,116,9,0.455732715,1.191304348,2.518248175,0.103604175,110,0
1276,111100011,2,171,26,0.224230528,1.152941176,2.602040816,0.023115815,168,0
1277,1,3,454,10,0.496138938,1.037527594,3.855319149,0.001398994,450,0
1278,11,3,454,10,0.496138938,1.037527594,3.855319149,0.001398994,450,0
1279,10001,3,130,98,0.55779546,2.643410853,1.513196481,2.664814512,117,0
1280,10000,3,131,98,0.680709328,2.623076923,1.524926686,2.608503869,118,0
1281,10011,3,130,98,0.55779546,2.643410853,1.513196481,2.664814512,117,0
1282,1000,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1283,10010,3,131,98,0.680709328,2.623076923,1.524926686,2.608503869,118,0
1284,1001,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1285,1011,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1286,1010,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1287,11000,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1288,11001,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1289,11010,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1290,11011,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1291,101000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1292,101001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1293,101010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1294,101011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1295,110001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1296,110000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1297,110010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1298,111000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1299,110011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1300,111001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1301,111010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1302,111011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1303,100000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1304,100010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1305,100001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1306,100011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1307,1000001,3,454,10,0.496138938,1.037527594,3.855319149,0.001398994,450,0
1308,1000011,3,454,10,0.496138938,1.037527594,3.855319149,0.001398994,450,0
1309,1001000,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1310,1001001,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1311,1010000,3,131,98,0.680709328,2.623076923,1.524926686,2.608503869,118,0
1312,1010001,3,130,98,0.55779546,2.643410853,1.513196481,2.664814512,117,0
1313,1010010,3,131,98,0.680709328,2.623076923,1.524926686,2.608503869,118,0
1314,1001010,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1315,1001011,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1316,1010011,3,130,98,0.55779546,2.643410853,1.513196481,2.664814512,117,0
1317,1011001,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1318,1011000,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1319,1011010,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1320,1011011,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1321,1101000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1322,1101001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1323,1101010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1324,1101011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1325,1110000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1326,1110001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1327,1110010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1328,1110011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1329,1111000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1330,1100000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1331,1100001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1332,1100010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1333,1100011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1334,1111001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1335,1111010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1336,1111011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1337,10000001,3,454,10,0.496138938,1.037527594,3.855319149,0.001398994,450,0
1338,10000011,3,454,10,0.496138938,1.037527594,3.855319149,0.001398994,450,0
1339,10001001,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1340,10001000,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1341,10001010,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1342,10001011,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1343,10010000,3,131,98,0.680709328,2.623076923,1.524926686,2.608503869,118,0
1344,10010001,3,130,98,0.55779546,2.643410853,1.513196481,2.664814512,117,0
1345,10010011,3,130,98,0.55779546,2.643410853,1.513196481,2.664814512,117,0
1346,10010010,3,131,98,0.680709328,2.623076923,1.524926686,2.608503869,118,0
1347,10011000,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1348,10011001,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1349,10011010,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1350,10011011,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1351,10101000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1352,10101001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1353,10101010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1354,10,3,471,0,1,1,4,0,469,0
1355,10101011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1356,10110000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1357,10110001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1358,10100000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1359,10110010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1360,10100001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1361,10100010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1362,10100011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1363,10110011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1364,10111000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1365,10111010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1366,10111011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1367,10111001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1368,11000001,3,454,10,0.496138938,1.037527594,3.855319149,0.001398994,450,0
1369,11000011,3,454,10,0.496138938,1.037527594,3.855319149,0.001398994,450,0
1370,11001001,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1371,11001000,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1372,11001010,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1373,11001011,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1374,1000000,3,471,0,1,1,4,0,469,0
1375,1000010,3,471,0,1,1,4,0,469,0
1376,11010000,3,131,98,0.680709328,2.623076923,1.524926686,2.608503869,118,0
1377,11010001,3,130,98,0.55779546,2.643410853,1.513196481,2.664814512,117,0
1378,11010010,3,131,98,0.680709328,2.623076923,1.524926686,2.608503869,118,0
1379,11010011,3,130,98,0.55779546,2.643410853,1.513196481,2.664814512,117,0
1380,11011000,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1381,11011001,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1382,11011010,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1383,11011011,3,111,10,0.486313432,1.236363636,3.235294118,0.182100676,105,0
1384,11101000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1385,11101001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1386,11101010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1387,11101011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1388,11110001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1389,11110000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1390,11110010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1391,11100010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1392,11110011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1393,11100001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1394,11100000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1395,11100011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1396,11111000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1397,11111010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1398,11111011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1399,11111001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1400,10000010,3,471,0,1,1,4,0,469,0
1401,10000000,3,471,0,1,1,4,0,469,0
1402,100001001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1403,100001010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1404,100001011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1405,100001000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1406,100011000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1407,100011001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1408,100010010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1409,100010000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1410,100010001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1411,100010011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1412,100000010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1413,100000000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1414,100000001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1415,100000011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1416,100011010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1417,100011011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1418,100101000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1419,100101001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1420,100101010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1421,100101011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1422,100110000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1423,100110001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1424,100111000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1425,100110011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1426,100111001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1427,100110010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1428,100111010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1429,100111011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1430,100100000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1431,100100001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1432,100100011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1433,100100010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1434,11000000,3,471,0,1,1,4,0,469,0
1435,101001000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1436,101001001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1437,101001010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1438,101001011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1439,11000010,3,471,0,1,1,4,0,469,0
1440,101010001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1441,101010000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1442,101010010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1443,101011010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1444,101011001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1445,101011000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1446,101011011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1447,101010011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1448,101000010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1449,101000001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1450,101000000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1451,101000011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1452,101101001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1453,101101000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1454,101101010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1455,101101011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1456,101110000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1457,101110010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1458,101110001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1459,101110011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1460,101111000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1461,101111001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1462,101111010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1463,101111011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1464,101100000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1465,101100001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1466,101100010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1467,110001000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1468,110001001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1469,110001010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1470,110001011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1471,101100011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1472,110011000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1473,110011001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1474,110011011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1475,110011010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1476,110010001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1477,110010000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1478,110010011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1479,110010010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1480,110000000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1481,110000001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1482,110000011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1483,110000010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1484,110101000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1485,110101001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1486,110101011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1487,110101010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1488,110111010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1489,110110010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1490,110111000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1491,110110000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1492,110111001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1493,110110001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1494,110111011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1495,110110011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1496,110100000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1497,110100001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1498,110100010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1499,111001000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1500,111001010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1501,111001011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1502,110100011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1503,111001001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1504,111011000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1505,111011011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1506,111011010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1507,111011001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1508,111010000,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1509,111010001,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1510,111010010,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1511,111010011,3,115,10,0.452142517,1.192982456,3.352941176,0.289878667,109,0
1512,111000001,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1513,111000000,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1514,111000010,3,169,27,0.231713779,1.160714286,3.446153846,0.025521593,166,0
1515,111000011,3,169,27,0.29329423,1.160714286,3.446153846,0.025521593,166,0
1516,111101010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1517,111101001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1518,111101000,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1519,111101011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1520,111111001,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1521,111111010,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
1522,111111011,3,111,10,0.570953173,1.236363636,3.235294118,0.182100676,105,0
